Iteration,Loss
0,0.019017307712067996
1,0.006534404765586565
2,0.006534404765586565
3,0.006534404765586565
4,0.006534404765586565
5,0.006534404765586565
6,0.006534404765586565
7,0.006534404765586565
8,0.006534404765586565
9,0.006534404765586565
10,0.006534404765586565
11,0.006534404765586565
12,0.005983991974848725
13,0.00596685370715822
14,0.005657715462854881
15,0.0032128113328394174
16,0.001271064163058794
17,0.001107945988968876
18,0.001107945988968876
19,0.0010757684180824052
20,0.0010757684180824052
21,0.0010757684180824052
22,0.0010757684180824052
23,0.001021461712136129
24,0.001021461712136129
25,0.001021461712136129
26,0.0010057167793319785
27,0.0009830543091149434
28,0.0009826026120640713
29,0.0009704083706915776
30,0.0009512234061971949
31,0.0009271339988500328
32,0.0008998775817181903
33,0.0008958774995410559
34,0.0008955110665043068
35,0.0008804209662544788
36,0.0008712749739865485
37,0.0008712749739865485
38,0.0008706257281111091
39,0.0008706257281111091
40,0.0008705758373342305
41,0.0008705758373342305
42,0.0008704802073816785
43,0.0008704495233472952
44,0.0008704113272660088
45,0.0008704113272660088
46,0.000870410376582968
47,0.0008704034784408491
48,0.000870399961402707
49,0.0008703962869863621
50,0.0008703957337767552
51,0.0008703957337767552
52,0.0008703957337767552
53,0.0008703957337767552
54,0.0008703956914901783
55,0.0008703956914901783
56,0.0008703956649170952
57,0.0008703955952962573
58,0.0008703955952962573
59,0.0008703955952962573
60,0.0008703955928443093
61,0.0008703955928443093
62,0.0008703955928443093
63,0.0008703955920768748
64,0.0008703955913551225
65,0.0008703955913551225
66,0.0008703955913551225
67,0.0008703955913294957
68,0.0008703955913294957
69,0.0008703955913294957
70,0.0008703955913294957
71,0.0008703955913294957
72,0.0008703955913149149
73,0.0008703955913054016
74,0.0008703955913054016
75,0.0008703955913051686
76,0.0008703955913048616
77,0.000870395591304056
