n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds,sub_id,cluster_id
0.3564934332632233,167.94068587477923,72.64718282094235,2.763614519900604,4.224342038889456,0.5629427433013916,1.60139799118042,2.4323830604553223,2.86653470993042,3.0517373085021973,3.165757179260254,3.2587103843688965,3.3394627571105957,4.036,4,1
0.4533119120160999,245.2759995918622,0.02869834923857433,2.6925018244635734,4.108232131138553,0.4034881591796875,0.897641658782959,1.2794039249420166,1.5633504390716553,1.7853386402130127,1.9677236080169678,2.1219375133514404,2.255913496017456,3.778,17,7
0.985603352849977,174.1012554391911,17.79872794130868,2.8313669171263602,4.700890760662122,0.27906012535095215,0.47191572189331055,0.6877052783966064,0.8893282413482666,1.0791878700256348,1.2590053081512451,1.4273784160614014,1.5849297046661377,4.299,20,8
0.543405222250171,10.65665288076429,318.31698420109205,2.536452382942209,4.98722199541227,0.6972424983978271,2.324091911315918,3.9105472564697266,5.048546314239502,5.449756622314453,5.446752071380615,5.443507194519043,5.443876266479492,4.218,16,6
0.5049140517900637,0.8116808475194918,261.40092911167784,2.9552569461491354,4.967819373182309,0.8742573261260986,2.948702335357666,5.119271278381348,6.9088029861450195,7.868927001953125,7.983550071716309,7.985230445861816,7.985505104064941,4.816,16,6
0.9123550155820972,0.865290744301946,14.39327755220859,2.4909852927726743,4.665668762842998,1.234497308731079,4.070052623748779,7.191155910491943,9.65606689453125,11.072046279907227,11.698169708251953,11.926525115966797,12.01175308227539,4.102,15,6
0.6193003683047568,12.50537699215271,0.009450661829663786,2.7933793581559696,4.170635161158889,1.1074144840240479,3.5483956336975098,5.883418083190918,7.37834358215332,8.032438278198242,8.288025856018066,8.42678165435791,8.526036262512207,4.124,14,6
0.4607151307822198,0.9008979301490303,1.6930028655488536,2.818525100091233,4.733773217629983,1.3630106449127197,4.756153106689453,8.909029006958008,12.89970874786377,15.546692848205566,15.575383186340332,15.580643653869629,15.585186958312988,4.636,14,6
0.9574346830265208,61.62730798386666,393.00493054397884,2.5431515184484237,4.758259984964214,0.3017768859863281,0.5990798473358154,0.849431037902832,1.0675346851348877,1.255021095275879,1.4166319370269775,1.5567021369934082,1.6780686378479004,4.121,22,8
0.49226119327748297,22.79039704959774,292.37146333033905,2.6782375328615915,4.924156289369192,0.6901655197143555,2.2637763023376465,3.7614846229553223,4.781953811645508,5.112395763397217,5.114619255065918,5.1137871742248535,5.113393783569336,4.465,4,1
